SKU,Sale_Channel,DateTime,Quantity,Price
CLT002,Store 2,2025-01-02 01:11:44.476079,1,67.88
HOME001,Store 2,2025-01-02 01:51:33.476079,3,80.92
CLT001,Online,2025-01-02 01:54:25.476079,2,62.75
CLT002,Online,2025-01-02 02:02:03.476079,4,64.85
CLT007,Store 2,2025-01-02 02:07:02.476079,1,56.38
HOME001,Online,2025-01-02 02:13:42.476079,1,85.53
HOME001,Marketplace,2025-01-02 02:49:58.476079,1,85.99
CLT005,Store 2,2025-01-02 02:50:30.476079,1,48.2
ELEC003,Store 2,2025-01-02 03:14:16.476079,2,539.84
CLT006,Online,2025-01-02 03:27:52.476079,5,50.78
HOME002,Marketplace,2025-01-02 03:37:56.476079,1,78.24
ELEC001,Store 1,2025-01-02 03:38:12.476079,3,966.79
ELEC005,Store 2,2025-01-02 03:51:44.476079,1,829.77
CLT003,Store 1,2025-01-02 03:53:14.476079,1,52.22
HOME003,Store 2,2025-01-02 04:30:27.476079,4,93.68
CLT004,Online,2025-01-02 04:38:08.476079,1,60.73
CLT002,Store 1,2025-01-02 05:13:48.476079,5,63.07
ELEC001,Store 2,2025-01-02 05:19:12.476079,3,935.58
ELEC003,Online,2025-01-02 05:31:50.476079,2,538.77
ELEC005,Store 1,2025-01-02 05:36:36.476079,1,809.66
HOME003,Store 2,2025-01-02 06:04:53.476079,1,97.7
ELEC004,Online,2025-01-02 06:27:59.476079,4,921.67
HOME001,Store 1,2025-01-02 06:56:33.476079,2,84.17
CLT002,Store 1,2025-01-02 07:05:42.476079,4,68.63
CLT006,Store 2,2025-01-02 07:10:32.476079,1,51.38
HOME003,Store 1,2025-01-02 07:15:48.476079,3,88.57
CLT002,Online,2025-01-02 07:28:16.476079,3,66.0
CLT006,Store 1,2025-01-02 07:30:11.476079,1,54.94
HOME002,Online,2025-01-02 07:34:08.476079,1,82.55
HOME002,Store 2,2025-01-02 07:55:50.476079,2,80.8
ELEC001,Online,2025-01-02 08:03:53.476079,3,933.4
ELEC003,Online,2025-01-02 08:15:24.476079,3,576.69
ELEC002,Marketplace,2025-01-02 08:16:48.476079,3,546.98
CLT006,Store 2,2025-01-02 09:34:35.476079,1,53.71
HOME002,Store 2,2025-01-02 09:34:56.476079,1,84.25
ELEC005,Online,2025-01-02 09:36:45.476079,2,831.1
CLT006,Store 1,2025-01-02 09:48:26.476079,2,53.22
ELEC001,Online,2025-01-02 09:50:13.476079,1,1009.7
ELEC005,Marketplace,2025-01-02 09:54:49.476079,1,812.23
ELEC001,Online,2025-01-02 09:57:03.476079,1,929.87
ELEC003,Online,2025-01-02 09:58:47.476079,4,542.64
ELEC002,Store 2,2025-01-02 10:01:48.476079,2,532.53
ELEC004,Store 2,2025-01-02 10:03:47.476079,1,938.61
ELEC005,Store 2,2025-01-02 10:06:45.476079,3,808.24
HOME003,Marketplace,2025-01-02 10:25:48.476079,2,89.35
HOME002,Online,2025-01-02 10:28:04.476079,5,83.16
ELEC005,Online,2025-01-02 10:53:27.476079,2,821.22
CLT003,Store 1,2025-01-02 10:56:16.476079,3,51.13
ELEC001,Store 2,2025-01-02 11:05:33.476079,1,922.42
HOME003,Store 1,2025-01-02 11:24:23.476079,1,90.17
ELEC005,Online,2025-01-02 11:25:11.476079,1,852.25
CLT001,Marketplace,2025-01-02 11:29:54.476079,5,59.79
ELEC003,Store 2,2025-01-02 11:32:55.476079,1,566.93
ELEC003,Marketplace,2025-01-02 11:59:11.476079,2,541.31
ELEC005,Store 1,2025-01-02 12:00:17.476079,4,879.62
CLT005,Store 1,2025-01-02 12:04:46.476079,3,50.52
CLT006,Store 2,2025-01-02 12:11:37.476079,3,50.98
ELEC005,Online,2025-01-02 12:18:02.476079,2,805.39
CLT006,Online,2025-01-02 12:19:58.476079,2,51.71
HOME002,Online,2025-01-02 12:22:31.476079,2,83.3
ELEC004,Online,2025-01-02 12:25:41.476079,4,963.23
CLT001,Online,2025-01-02 12:44:26.476079,4,61.59
CLT005,Marketplace,2025-01-02 12:49:48.476079,1,49.72
CLT005,Store 2,2025-01-02 13:04:23.476079,1,51.63
ELEC003,Online,2025-01-02 13:09:03.476079,1,560.7
ELEC002,Marketplace,2025-01-02 13:13:16.476079,4,523.3
HOME002,Store 1,2025-01-02 13:19:59.476079,2,81.8
HOME002,Store 1,2025-01-02 13:52:34.476079,1,77.49
CLT006,Store 2,2025-01-02 13:59:45.476079,2,53.4
CLT002,Online,2025-01-02 13:59:54.476079,1,66.37
CLT006,Store 2,2025-01-02 14:03:14.476079,2,53.38
CLT005,Online,2025-01-02 14:08:33.476079,2,51.52
CLT003,Online,2025-01-02 14:14:54.476079,3,51.07
CLT006,Online,2025-01-02 14:25:59.476079,2,53.25
CLT005,Store 2,2025-01-02 14:31:50.476079,2,50.39
ELEC004,Store 1,2025-01-02 14:32:05.476079,4,909.87
CLT007,Store 1,2025-01-02 14:41:34.476079,1,61.94
ELEC005,Online,2025-01-02 14:53:15.476079,1,831.19
ELEC003,Store 2,2025-01-02 15:03:11.476079,1,578.99
HOME001,Online,2025-01-02 15:09:41.476079,2,83.75
ELEC002,Online,2025-01-02 15:12:57.476079,5,545.61
ELEC005,Online,2025-01-02 15:16:47.476079,3,828.9
HOME002,Store 2,2025-01-02 15:32:19.476079,2,82.02
CLT006,Store 1,2025-01-02 15:32:37.476079,5,55.17
CLT007,Online,2025-01-02 15:33:34.476079,3,56.25
CLT004,Online,2025-01-02 15:34:53.476079,3,57.57
HOME002,Online,2025-01-02 15:44:12.476079,2,83.78
ELEC005,Online,2025-01-02 15:56:33.476079,1,843.16
ELEC001,Online,2025-01-02 16:12:49.476079,1,919.78
ELEC002,Store 1,2025-01-02 16:16:09.476079,2,542.27
ELEC001,Marketplace,2025-01-02 16:20:05.476079,2,953.38
ELEC004,Store 2,2025-01-02 16:20:31.476079,2,963.16
HOME002,Store 2,2025-01-02 16:25:59.476079,1,82.23
CLT006,Marketplace,2025-01-02 16:27:06.476079,1,54.56
ELEC002,Store 1,2025-01-02 16:27:52.476079,1,525.76
ELEC005,Store 1,2025-01-02 16:30:24.476079,1,834.72
CLT003,Online,2025-01-02 16:32:58.476079,5,48.58
CLT007,Store 1,2025-01-02 16:48:23.476079,5,60.12
ELEC001,Online,2025-01-02 16:51:09.476079,4,949.9
ELEC002,Store 1,2025-01-02 17:03:27.476079,2,534.79
CLT005,Online,2025-01-02 17:06:47.476079,5,49.95
ELEC004,Store 2,2025-01-02 17:29:47.476079,1,919.57
ELEC002,Online,2025-01-02 18:09:31.476079,5,518.07
CLT004,Online,2025-01-02 18:17:46.476079,2,57.51
CLT003,Store 1,2025-01-02 18:20:45.476079,5,51.98
HOME001,Online,2025-01-02 18:22:22.476079,3,80.46
CLT006,Store 2,2025-01-02 18:26:50.476079,1,50.36
HOME003,Online,2025-01-02 18:38:19.476079,1,93.98
ELEC003,Store 2,2025-01-02 18:44:51.476079,2,545.9
CLT006,Store 2,2025-01-02 18:48:58.476079,2,50.34
ELEC002,Store 1,2025-01-02 18:52:51.476079,2,507.53
ELEC004,Online,2025-01-02 18:56:47.476079,1,933.14
ELEC004,Store 1,2025-01-02 19:05:09.476079,2,995.93
CLT006,Online,2025-01-02 19:09:51.476079,1,52.27
ELEC003,Store 2,2025-01-02 19:10:04.476079,1,547.93
HOME002,Marketplace,2025-01-02 19:12:39.476079,1,83.45
HOME001,Store 1,2025-01-02 19:20:10.476079,1,84.17
ELEC002,Online,2025-01-02 19:22:02.476079,2,531.39
CLT002,Online,2025-01-02 19:59:17.476079,2,67.65
ELEC005,Store 2,2025-01-02 20:11:36.476079,3,866.95
CLT004,Store 2,2025-01-02 20:13:05.476079,1,60.21
ELEC002,Online,2025-01-02 20:14:56.476079,2,550.21
HOME003,Online,2025-01-02 20:15:31.476079,2,90.14
CLT002,Online,2025-01-02 20:19:57.476079,1,67.72
ELEC003,Store 2,2025-01-02 20:37:51.476079,5,564.09
ELEC001,Online,2025-01-02 20:50:05.476079,5,932.34
ELEC001,Online,2025-01-02 20:54:19.476079,3,1009.95
HOME001,Online,2025-01-02 20:59:24.476079,1,82.81
CLT002,Marketplace,2025-01-02 21:04:17.476079,2,63.76
HOME001,Marketplace,2025-01-02 21:16:35.476079,5,82.36
HOME002,Marketplace,2025-01-02 21:18:57.476079,2,80.68
HOME001,Online,2025-01-02 21:27:14.476079,1,87.09
CLT003,Online,2025-01-02 21:43:19.476079,4,52.08
HOME001,Store 2,2025-01-02 21:49:58.476079,2,81.88
ELEC005,Store 2,2025-01-02 21:53:23.476079,4,846.43
CLT003,Online,2025-01-02 23:03:48.476079,2,51.0
CLT006,Store 2,2025-01-02 23:04:41.476079,2,51.73
CLT003,Store 2,2025-01-02 23:45:18.476079,5,53.1
CLT007,Store 2,2025-01-02 23:45:22.476079,1,56.66
CLT002,Online,2025-01-02 23:48:42.476079,3,67.96
ELEC001,Online,2025-01-02 23:55:11.476079,2,968.01
CLT001,Online,2025-01-02 23:55:29.476079,2,59.96
CLT002,Online,2025-01-03 00:07:56.476079,1,67.09
ELEC001,Store 2,2025-01-03 00:09:45.476079,4,1006.32
ELEC003,Online,2025-01-03 01:08:54.476079,1,559.03
HOME003,Online,2025-01-03 01:10:54.476079,1,97.8
CLT004,Store 2,2025-01-03 01:28:06.476079,2,58.62
CLT005,Online,2025-01-03 01:31:44.476079,3,51.19
CLT007,Store 2,2025-01-03 02:14:48.476079,4,60.93
ELEC004,Store 1,2025-01-03 02:33:49.476079,5,903.32
CLT003,Store 1,2025-01-03 02:46:34.476079,1,48.96
ELEC004,Store 1,2025-01-03 02:55:30.476079,2,935.1
ELEC004,Store 2,2025-01-03 02:59:06.476079,4,945.27
HOME003,Online,2025-01-03 03:34:17.476079,5,95.12
CLT002,Online,2025-01-03 04:15:20.476079,3,62.65
HOME002,Online,2025-01-03 04:19:00.476079,1,80.1
HOME003,Store 2,2025-01-03 04:22:22.476079,3,91.34
HOME003,Store 2,2025-01-03 04:24:40.476079,2,94.32
ELEC004,Store 2,2025-01-03 04:44:20.476079,1,990.57
CLT006,Store 1,2025-01-03 05:14:01.476079,2,51.74
ELEC003,Online,2025-01-03 05:49:30.476079,2,556.5
CLT006,Online,2025-01-03 05:52:49.476079,2,50.45
ELEC001,Marketplace,2025-01-03 06:13:21.476079,1,947.21
HOME002,Store 2,2025-01-03 06:18:03.476079,1,83.47
CLT003,Online,2025-01-03 06:25:46.476079,1,50.46
ELEC004,Store 2,2025-01-03 06:25:59.476079,2,917.1
CLT001,Marketplace,2025-01-03 06:55:56.476079,2,60.54
HOME003,Online,2025-01-03 06:58:47.476079,2,92.91
CLT005,Store 1,2025-01-03 07:06:06.476079,2,50.05
ELEC004,Online,2025-01-03 07:06:37.476079,2,963.24
CLT004,Store 1,2025-01-03 07:17:04.476079,1,59.69
CLT004,Online,2025-01-03 07:28:40.476079,1,56.31
ELEC004,Online,2025-01-03 07:50:29.476079,1,932.53
HOME002,Store 2,2025-01-03 08:59:15.476079,2,83.07
CLT005,Marketplace,2025-01-03 09:00:51.476079,2,49.44
CLT003,Store 2,2025-01-03 09:07:32.476079,2,50.0
ELEC005,Store 2,2025-01-03 09:12:47.476079,2,847.29
ELEC005,Store 2,2025-01-03 09:20:53.476079,2,867.59
ELEC002,Online,2025-01-03 09:22:43.476079,5,542.89
HOME002,Store 1,2025-01-03 09:23:29.476079,5,80.03
CLT005,Store 1,2025-01-03 09:25:14.476079,4,48.74
ELEC005,Store 1,2025-01-03 09:32:37.476079,2,825.69
CLT004,Store 2,2025-01-03 10:08:54.476079,5,61.64
ELEC005,Online,2025-01-03 10:10:42.476079,1,816.29
ELEC004,Store 2,2025-01-03 10:34:53.476079,1,943.32
CLT004,Marketplace,2025-01-03 10:39:18.476079,2,57.99
CLT004,Store 1,2025-01-03 10:53:51.476079,4,61.3
HOME001,Online,2025-01-03 10:55:18.476079,1,87.46
ELEC003,Online,2025-01-03 11:02:00.476079,2,583.04
HOME003,Store 2,2025-01-03 11:15:39.476079,5,91.24
ELEC005,Online,2025-01-03 11:21:03.476079,4,876.24
CLT003,Store 2,2025-01-03 11:22:42.476079,1,50.07
ELEC001,Online,2025-01-03 11:34:37.476079,1,1006.12
ELEC003,Store 2,2025-01-03 11:40:50.476079,1,544.03
CLT006,Online,2025-01-03 11:41:08.476079,3,51.41
CLT006,Store 2,2025-01-03 11:42:54.476079,2,52.92
HOME002,Marketplace,2025-01-03 11:46:27.476079,2,83.46
ELEC004,Marketplace,2025-01-03 12:49:48.476079,1,945.77
CLT004,Online,2025-01-03 12:51:45.476079,1,59.79
HOME001,Online,2025-01-03 12:56:09.476079,5,83.83
HOME003,Online,2025-01-03 13:13:28.476079,1,90.98
ELEC004,Store 2,2025-01-03 13:19:40.476079,5,941.69
CLT002,Store 2,2025-01-03 13:32:00.476079,1,62.77
CLT005,Marketplace,2025-01-03 13:46:39.476079,4,50.96
HOME003,Store 1,2025-01-03 14:04:20.476079,1,97.72
CLT002,Store 2,2025-01-03 14:04:26.476079,5,67.99
HOME002,Store 2,2025-01-03 14:06:50.476079,4,83.63
ELEC005,Store 1,2025-01-03 14:23:13.476079,1,853.43
ELEC005,Online,2025-01-03 14:32:32.476079,2,804.07
CLT002,Store 2,2025-01-03 14:39:00.476079,1,68.38
CLT007,Store 1,2025-01-03 14:54:27.476079,1,60.9
HOME002,Online,2025-01-03 15:12:12.476079,1,81.72
CLT006,Store 1,2025-01-03 15:15:48.476079,1,54.58
CLT005,Store 1,2025-01-03 15:17:21.476079,5,48.42
HOME003,Store 1,2025-01-03 15:21:13.476079,1,90.74
CLT006,Online,2025-01-03 15:32:13.476079,1,52.63
CLT006,Online,2025-01-03 15:32:29.476079,1,53.2
CLT007,Marketplace,2025-01-03 15:35:15.476079,2,61.51
CLT002,Store 2,2025-01-03 15:40:53.476079,2,63.56
CLT006,Online,2025-01-03 15:41:35.476079,2,51.77
ELEC005,Store 1,2025-01-03 15:43:19.476079,2,862.79
ELEC005,Online,2025-01-03 15:54:30.476079,5,813.55
CLT003,Store 2,2025-01-03 15:57:14.476079,1,52.3
ELEC002,Online,2025-01-03 16:04:28.476079,4,532.87
CLT006,Store 2,2025-01-03 16:15:50.476079,1,51.16
CLT004,Store 1,2025-01-03 16:22:01.476079,5,58.32
ELEC004,Online,2025-01-03 16:22:58.476079,1,945.8
CLT004,Online,2025-01-03 16:30:34.476079,1,61.52
HOME002,Online,2025-01-03 16:34:32.476079,1,79.87
HOME002,Online,2025-01-03 16:41:40.476079,5,80.78
CLT005,Marketplace,2025-01-03 16:43:55.476079,5,51.04
CLT002,Online,2025-01-03 16:46:34.476079,3,63.92
ELEC004,Store 2,2025-01-03 16:51:12.476079,2,915.57
ELEC002,Online,2025-01-03 17:17:00.476079,1,524.63
ELEC002,Marketplace,2025-01-03 17:22:43.476079,2,511.52
CLT003,Store 1,2025-01-03 17:23:13.476079,1,51.82
CLT003,Store 2,2025-01-03 17:28:52.476079,2,49.62
CLT002,Store 1,2025-01-03 17:30:00.476079,4,64.55
HOME002,Store 1,2025-01-03 17:33:11.476079,1,84.83
HOME001,Online,2025-01-03 17:50:14.476079,1,80.45
ELEC002,Store 2,2025-01-03 17:52:09.476079,1,539.13
ELEC002,Online,2025-01-03 17:59:18.476079,1,535.8
ELEC005,Online,2025-01-03 18:10:58.476079,2,837.82
HOME001,Marketplace,2025-01-03 18:19:55.476079,5,81.26
CLT004,Store 2,2025-01-03 18:21:03.476079,1,57.74
CLT001,Online,2025-01-03 18:34:10.476079,3,65.03
ELEC003,Online,2025-01-03 18:39:39.476079,3,565.61
HOME001,Store 2,2025-01-03 18:45:06.476079,2,85.05
HOME003,Store 1,2025-01-03 18:46:20.476079,2,94.73
CLT004,Store 1,2025-01-03 18:53:04.476079,1,56.57
ELEC002,Marketplace,2025-01-03 18:56:41.476079,1,519.3
ELEC004,Online,2025-01-03 18:59:52.476079,1,976.4
ELEC004,Store 1,2025-01-03 19:01:01.476079,1,947.74
ELEC002,Online,2025-01-03 19:08:33.476079,1,557.84
CLT004,Marketplace,2025-01-03 19:13:35.476079,1,56.84
CLT002,Online,2025-01-03 19:20:03.476079,3,63.99
ELEC002,Marketplace,2025-01-03 19:30:44.476079,1,514.09
CLT004,Store 2,2025-01-03 19:49:10.476079,2,61.52
HOME002,Online,2025-01-03 19:54:54.476079,1,79.71
HOME003,Store 1,2025-01-03 19:55:39.476079,1,97.15
CLT006,Store 2,2025-01-03 20:10:43.476079,2,50.99
ELEC005,Online,2025-01-03 20:13:59.476079,5,865.25
CLT006,Store 1,2025-01-03 20:16:01.476079,2,55.09
CLT006,Store 1,2025-01-03 20:16:03.476079,4,53.37
CLT004,Online,2025-01-03 20:19:11.476079,1,61.21
ELEC004,Store 1,2025-01-03 20:23:10.476079,4,940.96
CLT003,Store 1,2025-01-03 20:28:30.476079,2,49.23
ELEC002,Store 1,2025-01-03 20:30:45.476079,1,544.74
ELEC001,Store 2,2025-01-03 20:41:55.476079,5,947.51
CLT003,Store 2,2025-01-03 20:45:51.476079,5,50.58
ELEC001,Store 2,2025-01-03 20:50:28.476079,1,933.27
ELEC003,Online,2025-01-03 21:19:10.476079,1,531.45
ELEC004,Store 1,2025-01-03 22:54:54.476079,4,986.29
CLT005,Online,2025-01-03 23:11:01.476079,2,50.64
HOME003,Store 2,2025-01-03 23:13:39.476079,1,89.88
CLT003,Marketplace,2025-01-03 23:17:21.476079,5,49.2
CLT004,Store 2,2025-01-03 23:32:53.476079,2,56.45
ELEC003,Online,2025-01-04 00:02:03.476079,5,557.39
CLT003,Marketplace,2025-01-04 00:05:43.476079,1,50.99
ELEC001,Store 2,2025-01-04 00:06:20.476079,5,941.49
HOME001,Store 1,2025-01-04 00:08:01.476079,1,81.46
ELEC001,Store 1,2025-01-04 00:20:01.476079,5,996.78
CLT004,Online,2025-01-04 00:35:39.476079,2,59.22
ELEC001,Store 2,2025-01-04 00:48:46.476079,2,985.75
CLT006,Store 1,2025-01-04 01:03:46.476079,1,52.85
CLT006,Store 2,2025-01-04 01:04:01.476079,1,51.22
ELEC002,Store 1,2025-01-04 01:05:49.476079,2,505.08
ELEC004,Store 2,2025-01-04 01:15:00.476079,1,962.32
CLT002,Marketplace,2025-01-04 01:19:46.476079,1,63.4
HOME001,Store 2,2025-01-04 01:23:15.476079,4,82.72
ELEC002,Online,2025-01-04 02:02:03.476079,5,513.26
ELEC001,Marketplace,2025-01-04 02:19:19.476079,1,1001.04
CLT005,Online,2025-01-04 02:46:04.476079,4,48.9
CLT003,Store 1,2025-01-04 02:49:14.476079,4,51.73
CLT007,Online,2025-01-04 03:03:23.476079,1,60.22
CLT001,Online,2025-01-04 03:18:08.476079,2,61.25
CLT005,Store 1,2025-01-04 03:36:47.476079,1,48.7
CLT006,Store 2,2025-01-04 03:37:41.476079,1,53.42
ELEC002,Online,2025-01-04 04:11:52.476079,2,548.39
ELEC004,Online,2025-01-04 04:19:02.476079,5,991.43
HOME002,Store 2,2025-01-04 04:19:14.476079,5,81.11
CLT003,Store 1,2025-01-04 04:30:19.476079,1,51.52
CLT002,Online,2025-01-04 04:34:40.476079,3,65.34
HOME003,Online,2025-01-04 04:39:27.476079,1,95.18
ELEC005,Online,2025-01-04 04:41:08.476079,1,882.44
ELEC004,Store 2,2025-01-04 04:49:38.476079,2,932.76
CLT002,Online,2025-01-04 04:53:37.476079,1,63.92
CLT002,Marketplace,2025-01-04 05:11:00.476079,3,68.89
ELEC003,Online,2025-01-04 05:13:17.476079,3,563.8
HOME002,Store 2,2025-01-04 05:22:53.476079,3,79.22
CLT005,Store 1,2025-01-04 06:03:04.476079,1,48.98
CLT004,Store 2,2025-01-04 06:07:10.476079,3,61.4
HOME003,Store 2,2025-01-04 06:17:06.476079,5,90.02
ELEC004,Online,2025-01-04 06:24:42.476079,2,966.48
HOME002,Online,2025-01-04 07:01:56.476079,5,82.49
CLT002,Online,2025-01-04 07:03:13.476079,2,68.48
CLT005,Store 1,2025-01-04 07:25:28.476079,3,51.87
ELEC005,Store 1,2025-01-04 08:25:27.476079,1,855.57
CLT002,Store 1,2025-01-04 08:39:09.476079,2,64.13
CLT003,Store 2,2025-01-04 08:40:29.476079,1,52.03
CLT002,Online,2025-01-04 09:04:33.476079,3,68.23
HOME001,Online,2025-01-04 09:09:24.476079,5,83.71
HOME002,Online,2025-01-04 09:09:52.476079,2,85.03
HOME002,Marketplace,2025-01-04 09:10:22.476079,4,83.7
HOME002,Store 2,2025-01-04 09:11:52.476079,1,85.28
CLT005,Online,2025-01-04 09:20:53.476079,1,51.36
ELEC002,Online,2025-01-04 09:23:09.476079,5,538.08
ELEC005,Online,2025-01-04 09:26:45.476079,1,818.2
ELEC005,Online,2025-01-04 09:28:43.476079,1,880.04
ELEC004,Marketplace,2025-01-04 09:30:07.476079,2,944.92
HOME002,Store 2,2025-01-04 09:46:29.476079,3,80.02
CLT004,Store 1,2025-01-04 09:54:52.476079,5,56.85
CLT001,Store 2,2025-01-04 10:08:52.476079,3,62.42
CLT006,Marketplace,2025-01-04 10:09:17.476079,1,50.99
CLT004,Store 2,2025-01-04 10:11:06.476079,2,59.63
ELEC004,Store 1,2025-01-04 10:14:37.476079,2,918.28
ELEC004,Online,2025-01-04 10:27:04.476079,1,928.2
CLT003,Online,2025-01-04 10:29:16.476079,1,49.92
CLT002,Online,2025-01-04 10:29:18.476079,5,62.8
CLT004,Online,2025-01-04 10:29:21.476079,5,58.09
ELEC005,Online,2025-01-04 10:37:54.476079,1,805.2
HOME002,Online,2025-01-04 10:42:02.476079,1,78.13
CLT006,Store 1,2025-01-04 10:45:10.476079,1,54.6
CLT006,Online,2025-01-04 10:50:40.476079,1,50.68
ELEC002,Store 1,2025-01-04 10:55:14.476079,1,511.16
HOME002,Online,2025-01-04 10:56:20.476079,1,81.99
ELEC003,Store 2,2025-01-04 10:57:09.476079,4,585.06
CLT005,Store 2,2025-01-04 10:57:11.476079,1,49.28
CLT004,Store 1,2025-01-04 11:05:16.476079,1,60.87
ELEC005,Online,2025-01-04 11:05:36.476079,2,804.65
HOME003,Store 1,2025-01-04 11:06:37.476079,5,97.33
ELEC003,Online,2025-01-04 11:10:48.476079,2,552.24
HOME002,Online,2025-01-04 11:17:00.476079,5,79.59
CLT002,Online,2025-01-04 11:39:52.476079,2,64.35
CLT005,Store 1,2025-01-04 11:39:54.476079,1,48.4
CLT004,Online,2025-01-04 11:43:34.476079,4,56.04
CLT001,Store 2,2025-01-04 11:48:39.476079,1,62.21
CLT004,Marketplace,2025-01-04 11:49:22.476079,1,56.47
CLT004,Online,2025-01-04 11:52:51.476079,3,58.22
ELEC004,Store 2,2025-01-04 11:53:41.476079,2,925.6
ELEC003,Online,2025-01-04 11:55:05.476079,1,570.97
HOME003,Store 1,2025-01-04 12:02:08.476079,1,92.55
CLT002,Store 1,2025-01-04 12:02:21.476079,2,68.89
CLT003,Online,2025-01-04 12:12:35.476079,2,49.05
CLT007,Online,2025-01-04 12:17:37.476079,4,61.3
HOME003,Store 2,2025-01-04 12:18:46.476079,1,91.71
CLT006,Online,2025-01-04 12:37:58.476079,4,54.09
CLT004,Online,2025-01-04 12:59:23.476079,1,59.01
HOME001,Store 2,2025-01-04 13:08:21.476079,1,87.88
CLT005,Marketplace,2025-01-04 13:08:55.476079,2,51.82
ELEC001,Online,2025-01-04 13:11:39.476079,4,922.78
ELEC004,Store 2,2025-01-04 13:19:57.476079,5,903.02
ELEC004,Store 2,2025-01-04 13:36:43.476079,1,911.05
ELEC001,Store 1,2025-01-04 13:46:14.476079,4,982.99
CLT004,Online,2025-01-04 13:49:07.476079,1,61.65
HOME002,Online,2025-01-04 13:49:44.476079,2,78.7
CLT004,Store 1,2025-01-04 13:51:51.476079,1,56.46
HOME003,Online,2025-01-04 13:55:48.476079,1,89.88
CLT005,Store 2,2025-01-04 14:04:12.476079,1,49.6
HOME001,Store 1,2025-01-04 14:17:15.476079,4,81.12
CLT002,Marketplace,2025-01-04 14:19:41.476079,4,64.7
HOME001,Store 2,2025-01-04 14:22:23.476079,2,80.97
ELEC005,Online,2025-01-04 14:33:03.476079,3,850.77
CLT006,Store 1,2025-01-04 14:39:37.476079,1,53.07
HOME002,Store 2,2025-01-04 14:50:24.476079,2,78.37
HOME001,Online,2025-01-04 14:51:18.476079,1,87.94
ELEC004,Store 1,2025-01-04 14:54:44.476079,2,930.95
ELEC002,Online,2025-01-04 14:59:09.476079,4,541.9
ELEC002,Store 1,2025-01-04 15:04:12.476079,5,526.36
HOME003,Online,2025-01-04 15:05:56.476079,3,95.46
ELEC003,Store 1,2025-01-04 15:06:45.476079,4,540.05
HOME001,Store 1,2025-01-04 15:18:16.476079,2,84.41
CLT003,Online,2025-01-04 15:18:33.476079,2,50.95
ELEC004,Store 2,2025-01-04 15:21:30.476079,2,908.88
CLT005,Store 2,2025-01-04 15:22:39.476079,2,51.21
HOME001,Marketplace,2025-01-04 15:35:15.476079,3,81.32
HOME001,Store 2,2025-01-04 15:35:31.476079,1,82.83
CLT001,Store 1,2025-01-04 15:37:29.476079,4,63.92
ELEC001,Store 1,2025-01-04 15:38:40.476079,1,1008.79
ELEC004,Online,2025-01-04 15:40:43.476079,1,910.38
HOME003,Store 2,2025-01-04 15:49:36.476079,1,95.64
CLT003,Online,2025-01-04 15:52:09.476079,1,48.23
ELEC005,Store 1,2025-01-04 15:59:15.476079,4,824.72
HOME003,Store 2,2025-01-04 16:12:18.476079,1,94.81
ELEC001,Store 1,2025-01-04 16:14:49.476079,1,942.64
CLT005,Marketplace,2025-01-04 16:14:51.476079,1,47.62
ELEC005,Store 2,2025-01-04 16:34:33.476079,1,807.92
ELEC005,Store 2,2025-01-04 16:37:44.476079,2,852.37
ELEC005,Store 2,2025-01-04 16:48:05.476079,1,871.23
ELEC002,Online,2025-01-04 16:52:55.476079,4,511.77
CLT004,Store 2,2025-01-04 17:04:20.476079,2,58.34
HOME001,Online,2025-01-04 17:06:35.476079,2,86.33
CLT005,Online,2025-01-04 17:10:26.476079,5,50.52
CLT002,Store 2,2025-01-04 17:12:10.476079,2,67.28
HOME003,Store 1,2025-01-04 17:12:48.476079,4,94.94
ELEC001,Online,2025-01-04 17:18:51.476079,1,1000.14
ELEC003,Marketplace,2025-01-04 17:21:19.476079,1,541.81
HOME001,Online,2025-01-04 17:22:11.476079,5,85.03
HOME003,Marketplace,2025-01-04 17:25:46.476079,4,91.84
CLT004,Store 2,2025-01-04 17:32:12.476079,1,60.11
ELEC005,Online,2025-01-04 17:32:55.476079,1,822.38
ELEC005,Store 1,2025-01-04 17:33:06.476079,2,830.36
CLT001,Store 2,2025-01-04 17:33:30.476079,4,61.99
HOME003,Store 1,2025-01-04 17:39:46.476079,1,92.17
CLT006,Online,2025-01-04 17:40:07.476079,1,50.62
CLT006,Store 2,2025-01-04 17:42:49.476079,4,55.43
ELEC005,Online,2025-01-04 17:50:38.476079,5,842.45
CLT002,Online,2025-01-04 17:59:13.476079,1,64.89
CLT004,Store 2,2025-01-04 18:00:25.476079,2,56.74
CLT004,Online,2025-01-04 18:14:23.476079,1,56.42
ELEC002,Online,2025-01-04 18:15:02.476079,2,516.31
CLT002,Store 2,2025-01-04 18:18:45.476079,1,68.05
CLT003,Store 2,2025-01-04 18:23:26.476079,2,49.06
ELEC003,Store 2,2025-01-04 18:37:36.476079,1,546.71
ELEC005,Online,2025-01-04 18:45:50.476079,5,868.08
ELEC002,Online,2025-01-04 19:13:11.476079,4,528.02
ELEC002,Online,2025-01-04 19:14:52.476079,3,514.85
ELEC002,Store 2,2025-01-04 19:23:57.476079,2,551.54
CLT005,Online,2025-01-04 19:43:48.476079,5,51.39
HOME001,Marketplace,2025-01-04 19:49:19.476079,4,81.55
HOME003,Store 1,2025-01-04 19:52:59.476079,1,90.37
